-,1,318,356,296,593,2571,260,480,527,110,2959,72998,89745,589,1198,50,4993,858,2858,780,150,47,3578,344,1193,1265,1036,1214,6874,10
1,0.9999999999999999,0.9704324146153891,0.9595579902995698,0.9591206818075343,0.9654418064728675,0.9625995211891439,0.9669279371227124,0.9649602537587535,0.967416959230777,0.9584941607478339,0.95759009166638,0.9440197148879987,0.9579104309566131,0.9649341043753106,0.972905644506901,0.9667267628993805,0.9630594553164233,0.9637729348766362,0.9584832545859988,0.9446019350018043,0.9700784010863784,0.9622351033991515,0.9588682968762995,0.9323258614268723,0.9656906342352228,0.9648968224484379,0.9676978563021607,0.9627566636027098,0.9533748631354558,0.9576406032646593
2,0.9549508074786572,0.9542494939722952,0.9514133578181723,0.9364240059411162,0.9481730075344904,0.9495130650729919,0.9466807974167285,0.9576654410684597,0.9477639449508244,0.9454552245348729,0.9433683539319689,0.9425591545779836,0.9491919311861742,0.9479280718824907,0.9513190272779051,0.947870631382593,0.9470829260383177,0.939633150341043,0.9402454646274433,0.9496624268924281,0.954181074054732,0.9465901547523564,0.9499790025683241,0.9297768682606583,0.944343853823847,0.9504183909537346,0.9500679698365229,0.9424621082306965,0.9366448619664012,0.9478351009496465
3,0.9403290098633922,0.9443380077062447,0.943590874657414,0.9239911740276189,0.9372815189486435,0.9311658088236286,0.9366035145255119,0.9401114469518381,0.9364319755468566,0.9395005662949093,0.9291190119348999,0.9261613288386215,0.9372102740466375,0.937552440312869,0.941790950418198,0.938098375824665,0.9321380029137589,0.9343366447434402,0.9268501272552296,0.934179420621809,0.9432072790408567,0.9354828528881506,0.9375933838874415,0.9244005859246907,0.9355448495076389,0.9330822474039473,0.9401832242643899,0.9261466928623877,0.9243842663335347,0.944377481576378
122882,0.9534639805427327,0.9563766740634468,0.9470228107218974,0.962599470402603,0.9605699074634717,0.9568459965313358,0.9559559615230431,0.9548431136206622,0.9523294245816829,0.9460226507410264,0.9592755627449615,0.9315019755241396,0.9496137201201578,0.9593398633641554,0.9562936509284156,0.9572358095930542,0.9546855403528896,0.9541778439006599,0.9504622440663886,0.9360783022885036,0.9485804796821572,0.9594369284882511,0.9542362552457448,0.9269303024557954,0.9544517732216328,0.955559331163954,0.9594345970486259,0.9624528256893295,0.9567943047981917,0.9446259522712009
4,0.9225695429997322,0.9275374771079298,0.9110877721725948,0.9028084515481347,0.9249981645880976,0.9086162048562256,0.9075859429022972,0.9162717700717959,0.9226530653421454,0.9125960172793137,0.8918543754432281,0.9036486889038592,0.9121217871628324,0.915658879773957,0.9270071677032201,0.9211431316792715,0.9008434338113654,0.9243431429593221,0.9162097893879951,0.9165604715916872,0.9246448792472044,0.9092400210758399,0.9099516711334058,0.8783641653654086,0.9243062007353303,0.9066029983045515,0.9142022364855308,0.9103726090689745,0.9002156995399595,0.908710060829443
5,0.940060852851715,0.9401115990202714,0.939288998537246,0.9122647115355865,0.9290982551110165,0.926490086310832,0.9298611068471304,0.9386851779361778,0.9343322261748794,0.9341662596493904,0.9135508400917457,0.9214590666594703,0.927886396973855,0.9299901091337384,0.9352945547143224,0.9305227094883468,0.9224352468743708,0.9231327815703667,0.9187655561745992,0.938656180494737,0.9453035858473383,0.9253752199126012,0.9318436903766592,0.9109939229441444,0.9234534988935346,0.9325460541517121,0.9333211022586704,0.9154246647121744,0.9116631919874688,0.9397924738258114
6,0.9588529142155144,0.9701268633366924,0.9573885794658662,0.9693592174436002,0.9687745841735628,0.9657620745880005,0.9618003278676447,0.9573235335233456,0.9657811139786736,0.9615827973993544,0.9650419874866031,0.9479309533544541,0.9535331528894326,0.9656873342881823,0.9664925880428524,0.9712690804636875,0.9600473701020005,0.9716280419376937,0.963357403595977,0.9347523485743007,0.9625704949368971,0.9711020927488826,0.9654599472224707,0.9315182606227546,0.9669402957668342,0.9628914242818655,0.9687341781998674,0.9652222757412594,0.9609597059528772,0.9587386554089943
122886,0.9576588730891722,0.9589259938600974,0.954156939074716,0.9534974406692925,0.9553195990287431,0.9593423285597298,0.9732355750302569,0.9616327434739527,0.9575115480697125,0.9502009651629738,0.955096876058676,0.9480873879584171,0.9618370292601941,0.9592934104867507,0.9641652309967138,0.9603069635127615,0.9621625296242939,0.9514507625730474,0.9492538120442595,0.9501548093505242,0.9611087903743518,0.9556954401031514,0.9568591341348283,0.9252064112018793,0.9521853042898968,0.9549886105921287,0.959448333501515,0.9550243815699547,0.9496972855618694,0.9534869048931182
7,0.9472891984201041,0.9522844688839519,0.942362295602478,0.9237473345411361,0.9397422811933784,0.9394797164953325,0.9449729521461584,0.9433124029367244,0.9479281788976598,0.942470621727946,0.9273618442658215,0.9324873946290811,0.943910505439165,0.9370447883497147,0.9508529301460591,0.9457097170149853,0.9415970713413404,0.9383931489091113,0.9324386749499797,0.9376142635732956,0.952465368143683,0.934689271339867,0.943482559397844,0.9020907222745842,0.9417389018297134,0.9413946003326269,0.9448874595787095,0.9316260699985979,0.9210123070839915,0.9493431908506564
